Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
90,Evolved ANN 5 Noise 05,2.251213080168777,0.5004641350210971,114.0,0.5185654008438818,0.2506181434599155,0.24984599156118126,0.24988396624472575,0.24965189873417734,0.4999947223898164,0.5004717244963163,0.5022657150889542,0.49858625392761213
91,Calculator,2.2511919831223626,0.5,113.0,0.48185654008438816,0.25080590717299583,0.24919409282700414,0.24940717299578055,0.25059282700421953,0.499699784131569,0.5012341447187117,0.49928010370865145,0.5003576835699013
92,Defector Hunter,2.2511497890295358,0.4997215189873418,113.0,0.4978902953586498,0.2489831223628692,0.25073839662447245,0.2506624472573842,0.24961603375527416,0.4992913480177396,0.49676783215948794,0.49944661903562515,0.5033679598494772
93,Hard Go By Majority: 5,2.2511392405063284,0.4999409282700422,112.5,0.5092827004219409,0.24994514767932485,0.24999578059071725,0.2504852320675104,0.2495738396624474,0.49996195113005704,0.4979692276645366,0.5017841444175656,0.4999462777492157
94,Better and Better,2.251118143459915,0.49883544303797467,115.5,0.4932489451476793,0.24915822784810132,0.24967721518987337,0.25004008438818554,0.2511244725738398,0.499434747258496,0.4966511432289392,0.5002509685066887,0.4991978333174006
95,PSO Gambler 2_2_2 Noise 05,2.2510337552742614,0.5012447257383966,114.0,0.50084388185654,0.2505991561181435,0.25064556962025314,0.24964556962025325,0.24910970464135015,0.5006504521117877,0.5020444940168161,0.5003742133952522,0.5020591435790168
96,AdaptorLong,2.2509599156118143,0.4995506329113924,113.0,0.4928270042194093,0.24966244725738396,0.24988818565400847,0.250126582278481,0.2503227848101265,0.5019953561556185,0.4974266474634732,0.49993457500438027,0.49900092560627873
97,Soft Go By Majority: 40,2.250928270042194,0.5002405063291139,111.5,0.5088607594936709,0.2490949367088609,0.25114556962025325,0.2509599156118142,0.24879957805907169,0.498632158411155,0.5009616657001492,0.5008668928064088,0.5000610783634942
98,Random Tit for Tat: 0.5,2.2508860759493667,0.5006160337552743,112.5,0.48270042194092827,0.25023628691983113,0.250379746835443,0.2496265822784812,0.24975738396624458,0.5000860868600696,0.49912255064925054,0.5005944205698558,0.50285026024264
99,Two Tits For Tat,2.2508544303797473,0.5006118143459916,112.0,0.5084388185654009,0.25007805907173,0.25053375527426175,0.24968143459915598,0.24970675105485227,0.5014195806132141,0.5006375640635158,0.5000988639582292,0.5000695038854706
100,$\pi$,2.25081223628692,0.5001308016877637,115.0,0.5037974683544304,0.2501708860759493,0.24995991561181435,0.24956962025316454,0.2502995780590719,0.5033082497335792,0.4997223506749302,0.4990937681669734,0.49828805369928086
101,Second by Gladstein,2.2508016877637127,0.49973628691983124,116.5,0.5177215189873418,0.24982700421940926,0.24990928270042195,0.250029535864979,0.2502341772151898,0.49832275568288953,0.49811656809418703,0.5010590824693053,0.5011119334715646
102,"ZD-Extortion: 0.2, 0.1, 1",2.2507594936708863,0.5002320675105485,116.5,0.48818565400843883,0.24903164556962037,0.2512004219409283,0.2509071729957806,0.24886075949367076,0.49920762723605905,0.499790670656545,0.5002793065917704,0.5020051537814192
